employee_id,full_name,first_name,last_name,gender,department,level,job_title,location,hire_date,termination_date,is_active,tenure_years,manager_id,birth_date
E10598,Erika Solis,Erika,Solis,Female,Sales,IC3,Senior Account Executive,New York,2025-02-13,,True,1.24,E10663,1986-02-23
E10599,Luke Collier,Luke,Collier,Male,Sales,IC3,Senior Account Executive,Austin,2024-07-23,,True,1.8,E10662,1978-08-04
E10600,Tamara Davis,Tamara,Davis,Female,Sales,IC3,Senior Account Executive,Austin,2023-02-27,,True,3.2,E10654,1979-03-10
E10601,Ryan Sanchez,Ryan,Sanchez,Male,Sales,IC3,Senior Account Executive,New York,2022-03-08,,True,4.18,E10657,1982-03-18
E10602,Kevin Warren,Kevin,Warren,Male,Sales,IC3,Senior Account Executive,Chicago,2025-01-26,,True,1.29,E10645,1998-02-02
E10603,Jennifer Collins,Jennifer,Collins,Female,Sales,IC3,Senior Account Executive,Boston,2021-11-03,,True,4.52,E10660,1983-11-13
E10604,Gina Cook,Gina,Cook,Female,Sales,IC3,Senior Account Executive,Austin,2020-01-05,,True,6.35,E10647,1981-01-14
E10605,Christopher Dixon,Christopher,Dixon,Male,Sales,IC3,Senior Account Executive,New York,2023-01-28,,True,3.28,E10648,1993-02-04
E10606,Brian Hicks,Brian,Hicks,Male,Sales,IC3,Senior Account Executive,New York,2017-03-20,,True,9.14,E10662,1980-03-29
E10607,Taylor Bailey,Taylor,Bailey,Male,Sales,IC3,Senior Account Executive,New York,2024-12-05,,True,1.43,E10649,1969-12-19
E10608,Monica Fuentes,Monica,Fuentes,Female,Sales,IC3,Senior Account Executive,Chicago,2025-05-01,,True,1.03,E10651,1997-05-08
E10609,Robert Young,Robert,Young,Male,Sales,IC3,Senior Account Executive,Boston,2025-08-26,,True,0.71,E10642,1997-09-02
E10610,Brianna Gonzalez,Brianna,Gonzalez,Female,Sales,IC3,Senior Account Executive,Chicago,2019-05-10,,True,7.0,E10651,1987-05-18
E10611,Lance Wolf,Lance,Wolf,Male,Sales,IC3,Senior Account Executive,Chicago,2022-06-22,,True,3.89,E10647,1970-07-05
E10612,Mary Thompson,Mary,Thompson,Female,Sales,IC3,Senior Account Executive,Chicago,2023-12-30,,True,2.36,E10643,1984-01-09
E10613,Raymond Snyder,Raymond,Snyder,Male,Sales,IC3,Senior Account Executive,Boston,2023-05-15,,True,2.99,E10640,1996-05-21
E10614,Nicole Wolf,Nicole,Wolf,Female,Sales,IC4,Strategic Account Executive,Austin,2025-03-29,,True,1.12,E10666,2001-04-04
E10615,Joann Glass,Joann,Glass,Female,Sales,IC4,Strategic Account Executive,Austin,2012-09-28,,True,13.62,E10663,1979-10-07
E10616,Kristy Reid,Kristy,Reid,Female,Sales,IC4,Strategic Account Executive,Atlanta,2023-09-02,,True,2.69,E10659,1976-09-13
E10617,Lori Lin,Lori,Lin,Female,Sales,IC4,Strategic Account Executive,Atlanta,2023-09-15,,True,2.65,E10661,1983-09-25
E10618,Lori Hernandez,Lori,Hernandez,Female,Sales,IC4,Strategic Account Executive,Austin,2022-04-10,,True,4.08,E10659,1994-04-17
E10619,Andrea Ramos,Andrea,Ramos,Female,Sales,IC4,Strategic Account Executive,Austin,2022-12-01,,True,3.44,E10658,1971-12-14
E10620,Eric Hill,Eric,Hill,Male,Sales,IC4,Strategic Account Executive,Austin,2023-06-26,,True,2.87,E10667,1970-07-09
E10621,Amy Romero,Amy,Romero,Female,Sales,IC4,Strategic Account Executive,Chicago,2024-12-11,,True,1.41,E10658,1970-12-25
E10622,Emily Hayes,Emily,Hayes,Female,Sales,IC4,Strategic Account Executive,Chicago,2022-12-10,,True,3.42,E10669,1993-12-17
E10623,Anthony Decker,Anthony,Decker,Male,Sales,IC4,Strategic Account Executive,Boston,2017-03-07,,True,9.18,E10667,1979-03-17
E10624,Angela Lin,Angela,Lin,Female,Sales,IC4,Strategic Account Executive,Atlanta,2020-01-21,,True,6.3,E10660,1977-01-31
E10625,Scott Gilbert,Scott,Gilbert,Male,Sales,IC4,Strategic Account Executive,New York,2018-11-11,,True,7.5,E10664,1984-11-19
E10626,Jonathon Ford,Jonathon,Ford,Male,Sales,IC4,Strategic Account Executive,Atlanta,2024-08-22,,True,1.72,E10667,1977-09-03
E10627,Kristen Conner,Kristen,Conner,Female,Sales,IC4,Strategic Account Executive,Chicago,2025-02-16,,True,1.23,E10663,1998-02-23
E10628,Stephanie Cole,Stephanie,Cole,Female,Sales,IC4,Strategic Account Executive,Chicago,2024-02-09,,True,2.25,E10669,1994-02-16
E10629,Robert Pearson,Robert,Pearson,Male,Sales,IC4,Strategic Account Executive,New York,2023-10-21,,True,2.55,E10659,2001-10-26
E10630,Erica Alvarez,Erica,Alvarez,Female,Sales,IC4,Strategic Account Executive,Austin,2021-01-26,,True,5.29,E10657,1982-02-05
E10631,Brittany Brown,Brittany,Brown,Female,Sales,IC5,Principal Account Executive,New York,2025-08-10,,True,0.75,E10665,2003-08-16
E10632,Ashley Nolan,Ashley,Nolan,Female,Sales,IC5,Principal Account Executive,New York,2019-03-10,,True,7.17,E10662,1982-03-19
E10633,Gwendolyn Klein,Gwendolyn,Klein,Female,Sales,IC5,Principal Account Executive,New York,2024-02-28,,True,2.2,E10666,1983-03-10
E10634,Jonathan Thompson,Jonathan,Thompson,Male,Sales,IC5,Principal Account Executive,Boston,2024-07-15,,True,1.82,E10660,1983-07-26
E10635,David Kim,David,Kim,Male,Sales,IC5,Principal Account Executive,Chicago,2025-02-23,,True,1.21,E10659,1985-03-05
E10636,Jessica Mills,Jessica,Mills,Female,Sales,IC5,Principal Account Executive,Chicago,2025-08-03,,True,0.77,E10667,1995-08-11
E10637,Caitlin Watson,Caitlin,Watson,Female,Sales,IC5,Principal Account Executive,Chicago,2021-12-26,,True,4.37,E10664,1977-01-06
E10638,Douglas Ortiz,Douglas,Ortiz,Male,Sales,IC5,Principal Account Executive,Atlanta,2023-10-09,,True,2.59,E10657,1971-10-22
E10639,George Harper,George,Harper,Male,Sales,IC5,Principal Account Executive,Atlanta,2025-05-13,,True,0.99,E10665,1990-05-22
E10640,Richard Holland,Richard,Holland,Male,Sales,M1,Sales Manager,San Francisco,2025-05-14,,True,0.99,E10663,1998-05-21
E10641,Austin Davis,Austin,Davis,Male,Sales,M1,Sales Manager,New York,2024-06-01,,True,1.94,E10658,1979-06-13
E10642,Michael Mitchell,Michael,Mitchell,Male,Sales,M1,Sales Manager,Atlanta,2018-06-15,,True,7.9,E10662,1993-06-21
E10643,Nathaniel Douglas,Nathaniel,Douglas,Male,Sales,M1,Sales Manager,San Francisco,2024-04-23,,True,2.05,E10669,1990-05-02
E10644,Susan Marks,Susan,Marks,Female,Sales,M1,Sales Manager,Atlanta,2025-07-02,,True,0.86,E10661,1983-07-13
E10645,Felicia Aguilar,Felicia,Aguilar,Female,Sales,M1,Sales Manager,Boston,2024-04-16,,True,2.07,E10666,1989-04-25
E10646,Brenda Bailey,Brenda,Bailey,Female,Sales,M1,Sales Manager,Chicago,2024-04-30,,True,2.03,E10662,1970-05-14
E10647,Tracy Hale,Tracy,Hale,Female,Sales,M1,Sales Manager,San Francisco,2025-12-27,,True,0.37,E10662,1996-01-04
E10648,Jenna Larson,Jenna,Larson,Female,Sales,M1,Sales Manager,San Francisco,2023-12-29,,True,2.37,E10662,1999-01-04
E10649,Todd Collins,Todd,Collins,Male,Sales,M1,Sales Manager,Boston,2024-04-08,,True,2.09,E10665,1983-04-19
E10650,Jamie Conner,Jamie,Conner,Female,Sales,M1,Sales Manager,Boston,2022-05-11,,True,4.0,E10659,2000-05-16
E10651,Robert Santiago,Robert,Santiago,Male,Sales,M1,Sales Manager,Chicago,2017-05-23,,True,8.97,E10665,1993-05-29
E10652,Ronald Rodgers,Ronald,Rodgers,Male,Sales,M1,Sales Manager,Austin,2020-12-13,,True,5.41,E10668,1995-12-20
E10653,Melissa Fox,Melissa,Fox,Female,Sales,M1,Sales Manager,New York,2024-04-28,,True,2.03,E10664,1972-05-11
E10654,Maria Henderson,Maria,Henderson,Female,Sales,M1,Sales Manager,Atlanta,2025-03-24,,True,1.13,E10658,1995-04-01
E10655,Ivan Cox,Ivan,Cox,Male,Sales,M1,Sales Manager,Chicago,2011-06-21,,True,14.89,E10657,1963-07-03
E10656,Christopher Lewis,Christopher,Lewis,Male,Sales,M1,Sales Manager,Atlanta,2023-10-19,,True,2.56,E10657,1973-10-31
E10657,Travis Tucker,Travis,Tucker,Male,Sales,M2,Senior Sales Manager,New York,2023-11-17,,True,2.48,E10666,1977-11-28
E10658,Darrell Taylor,Darrell,Taylor,Male,Sales,M2,Senior Sales Manager,Boston,2023-12-11,,True,2.41,E10668,1993-12-18
E10659,Angela Richard,Angela,Richard,Female,Sales,M2,Senior Sales Manager,Austin,2023-07-15,,True,2.82,E10666,1990-07-23
E10660,Ashley Wise,Ashley,Wise,Female,Sales,M2,Senior Sales Manager,Boston,2024-02-20,,True,2.22,E10666,1994-02-27
E10661,Sandy Stephenson,Sandy,Stephenson,Female,Sales,M2,Senior Sales Manager,Atlanta,2024-09-18,,True,1.64,E10670,2002-09-24
E10662,Andrew Rogers,Andrew,Rogers,Male,Sales,M2,Senior Sales Manager,Boston,2024-09-06,,True,1.68,E10667,1973-09-19
E10663,Ralph Anderson,Ralph,Anderson,Male,Sales,M2,Senior Sales Manager,Atlanta,2023-12-16,,True,2.4,E10669,1977-12-27
E10664,Jamie Martin,Jamie,Martin,Female,Sales,M2,Senior Sales Manager,New York,2024-09-05,,True,1.68,E10669,1980-09-16
E10665,Sandra Wise,Sandra,Wise,Female,Sales,M2,Senior Sales Manager,New York,2024-11-12,,True,1.49,E10668,1995-11-20
E10666,Robert Martin,Robert,Martin,Male,Sales,M3,Director of Sales,New York,2023-09-17,,True,2.65,E10670,2000-09-22
E10667,Jessica Jenkins,Jessica,Jenkins,Female,Sales,M3,Director of Sales,Chicago,2024-04-20,,True,2.06,E10670,2000-04-26
E10668,Michael Young,Michael,Young,Male,Sales,M3,Director of Sales,New York,2019-04-26,,True,7.04,E10670,1994-05-02
E10669,Jill Mitchell,Jill,Mitchell,Female,Sales,M3,Director of Sales,New York,2025-12-22,,True,0.38,E10670,1976-01-04
E10670,Nicole Cole,Nicole,Cole,Female,Sales,M4,"VP, Sales",New York,2021-01-30,,True,5.28,,1996-02-06
E10671,Amanda Collins,Amanda,Collins,Non-binary,Finance,IC1,Financial Analyst,Atlanta,2020-06-24,,True,5.88,E10751,1984-07-03
E10672,Robert Harrison,Robert,Harrison,Male,Finance,IC1,Financial Analyst,San Francisco,2025-10-13,,True,0.57,E10757,1983-10-24
E10673,Russell Richardson,Russell,Richardson,Male,Finance,IC1,Financial Analyst,New York,2024-06-04,,True,1.93,E10755,1982-06-15
E10674,Travis Joyce,Travis,Joyce,Male,Finance,IC1,Financial Analyst,New York,2024-06-18,,True,1.89,E10757,1969-07-02
E10675,Julia Campbell,Julia,Campbell,Female,Finance,IC1,Financial Analyst,San Francisco,2025-06-10,,True,0.92,E10752,2000-06-16
E10676,James Rose,James,Rose,Male,Finance,IC1,Financial Analyst,San Francisco,2024-12-07,,True,1.42,E10757,1991-12-16
E10677,Tracy Montoya,Tracy,Montoya,Female,Finance,IC1,Financial Analyst,New York,2025-03-25,,True,1.13,E10748,1972-04-07
E10678,Rebecca Taylor,Rebecca,Taylor,Female,Finance,IC1,Financial Analyst,Atlanta,2017-12-24,,True,8.38,E10750,1972-01-05
E10679,Danielle Davidson,Danielle,Davidson,Female,Finance,IC1,Financial Analyst,Chicago,2021-08-17,,True,4.73,E10755,1973-08-29
E10680,Shelly Spencer,Shelly,Spencer,Female,Finance,IC1,Financial Analyst,Atlanta,2020-05-16,,True,5.98,E10749,1987-05-25
E10681,Ashley Singleton,Ashley,Singleton,Female,Finance,IC1,Financial Analyst,Chicago,2022-04-15,,True,4.07,E10743,1986-04-24
E10682,Samuel Mitchell,Samuel,Mitchell,Male,Finance,IC1,Financial Analyst,Austin,2025-03-30,,True,1.11,E10749,1974-04-12
E10683,Phillip Nelson,Phillip,Nelson,Male,Finance,IC1,Financial Analyst,San Francisco,2024-08-28,,True,1.7,E10748,1976-09-09
E10684,Susan Hernandez,Susan,Hernandez,Female,Finance,IC2,Senior Financial Analyst,New York,2022-11-24,,True,3.46,E10741,1985-12-03
E10685,Jessica Potts,Jessica,Potts,Female,Finance,IC2,Senior Financial Analyst,Austin,2025-04-25,,True,1.04,E10750,1998-05-02
E10686,Daniel Hayes,Daniel,Hayes,Male,Finance,IC2,Senior Financial Analyst,San Francisco,2022-04-24,,True,4.05,E10745,1995-05-01
E10687,Gregory Johnson,Gregory,Johnson,Male,Finance,IC2,Senior Financial Analyst,New York,2024-04-13,,True,2.08,E10743,1999-04-20
E10688,Anthony Shaw,Anthony,Shaw,Male,Finance,IC2,Senior Financial Analyst,Atlanta,2024-06-20,,True,1.89,E10757,2000-06-26
E10689,Cynthia Vang,Cynthia,Vang,Female,Finance,IC2,Senior Financial Analyst,Chicago,2022-04-26,,True,4.04,E10754,1987-05-05
E10690,James Johnson,James,Johnson,Male,Finance,IC2,Senior Financial Analyst,Chicago,2023-01-02,,True,3.35,E10747,1980-01-13
E10691,Timothy Combs,Timothy,Combs,Male,Finance,IC2,Senior Financial Analyst,Austin,2024-06-13,,True,1.91,E10743,1989-06-22
E10692,Matthew Moody,Matthew,Moody,Male,Finance,IC2,Senior Financial Analyst,Boston,2020-10-28,,True,5.53,E10748,1991-11-05
E10693,Chad Mitchell,Chad,Mitchell,Male,Finance,IC2,Senior Financial Analyst,Boston,2025-03-16,,True,1.15,E10756,1988-03-25
E10694,Ronald Horton,Ronald,Horton,Male,Finance,IC2,Senior Financial Analyst,Austin,2022-07-30,,True,3.78,E10747,1975-08-11
E10695,Charles Thornton,Charles,Thornton,Male,Finance,IC2,Senior Financial Analyst,Chicago,2022-08-21,,True,3.72,E10746,1982-08-31
E10696,Jerry Smith,Jerry,Smith,Male,Finance,IC2,Senior Financial Analyst,Chicago,2024-05-19,,True,1.98,E10751,1980-05-30
E10697,Angela Scott,Angela,Scott,Female,Finance,IC2,Senior Financial Analyst,Chicago,2023-04-10,,True,3.09,E10754,1970-04-23
E10698,Ruben Dunn,Ruben,Dunn,Male,Finance,IC2,Senior Financial Analyst,Atlanta,2025-05-03,,True,1.02,E10747,1973-05-16
E10699,Monica Rose,Monica,Rose,Female,Finance,IC2,Senior Financial Analyst,Chicago,2021-08-31,,True,4.69,E10745,1986-09-09
E10700,Ashley Roberts,Ashley,Roberts,Female,Finance,IC2,Senior Financial Analyst,Boston,2024-03-14,,True,2.16,E10746,1988-03-23
E10701,Elizabeth Williams,Elizabeth,Williams,Female,Finance,IC2,Senior Financial Analyst,New York,2024-08-27,,True,1.7,E10749,1976-09-08
E10702,Jennifer Bauer,Jennifer,Bauer,Female,Finance,IC3,Finance Lead,Chicago,2021-03-28,,True,5.12,E10744,1985-04-06
E10703,Jim Rodriguez,Jim,Rodriguez,Male,Finance,IC3,Finance Lead,San Francisco,2024-11-09,,True,1.5,E10745,1971-11-23
E10704,Taylor Carlson,Taylor,Carlson,Male,Finance,IC3,Finance Lead,New York,2025-06-11,,True,0.91,E10755,1982-06-22
E10705,Alan Robertson,Alan,Robertson,Male,Finance,IC3,Finance Lead,Chicago,2025-07-14,,True,0.82,E10753,1972-07-27
E10706,David Thomas,David,Thomas,Male,Finance,IC3,Finance Lead,New York,2022-08-08,,True,3.76,E10745,1978-08-19
E10707,Jeffrey Mendez,Jeffrey,Mendez,Male,Finance,IC3,Finance Lead,New York,2025-05-10,,True,1.0,E10751,1972-05-23
E10708,David Butler,David,Butler,Male,Finance,IC3,Finance Lead,San Francisco,2017-12-18,,True,8.39,E10752,1992-12-24
E10709,Matthew Miller,Matthew,Miller,Male,Finance,IC3,Finance Lead,Austin,2025-10-14,,True,0.57,E10744,1999-10-21
E10710,William Jones,William,Jones,Male,Finance,IC3,Finance Lead,Chicago,2018-04-20,,True,8.06,E10744,1996-04-25
E10711,Joseph Romero,Joseph,Romero,Male,Finance,IC3,Finance Lead,New York,2023-07-06,,True,2.85,E10755,1987-07-15
E10712,Virginia Spencer,Virginia,Spencer,Female,Finance,IC3,Finance Lead,San Francisco,2024-01-24,,True,2.29,E10749,1989-02-01
E10713,Jeanette Harrison,Jeanette,Harrison,Female,Finance,IC3,Finance Lead,Boston,2024-09-05,,True,1.68,E10756,1972-09-18
E10714,Madison Zavala,Madison,Zavala,Female,Finance,IC3,Finance Lead,New York,2023-02-09,,True,3.25,E10748,1975-02-21
E10715,David Smith,David,Smith,Male,Finance,IC3,Finance Lead,San Francisco,2023-12-19,,True,2.39,E10756,1984-12-28
E10716,Rachel Cooper,Rachel,Cooper,Female,Finance,IC3,Finance Lead,Atlanta,2021-01-14,,True,5.32,E10755,1967-01-28
E10717,Nicholas Fuller,Nicholas,Fuller,Male,Finance,IC3,Finance Lead,New York,2023-09-12,,True,2.66,E10751,1990-09-20
E10718,Patricia Moss,Patricia,Moss,Female,Finance,IC3,Finance Lead,New York,2023-08-18,,True,2.73,E10741,1992-08-25
E10719,Gary Williams,Gary,Williams,Male,Finance,IC3,Finance Lead,Atlanta,2024-06-14,,True,1.91,E10743,1986-06-24
E10720,Kimberly Li,Kimberly,Li,Female,Finance,IC3,Finance Lead,New York,2023-12-31,,True,2.36,E10748,1977-01-11
E10721,Christopher Maxwell,Christopher,Maxwell,Male,Finance,IC3,Finance Lead,San Francisco,2023-04-24,,True,3.05,E10743,1972-05-06
E10722,Steven Dominguez,Steven,Dominguez,Non-binary,Finance,IC4,Senior Finance Lead,New York,2025-08-13,,True,0.74,E10752,1989-08-22
E10723,Mark Cain,Mark,Cain,Male,Finance,IC4,Senior Finance Lead,Boston,2025-05-27,,True,0.96,E10755,1998-06-03
E10724,Arthur Parsons,Arthur,Parsons,Male,Finance,IC4,Senior Finance Lead,New York,2022-03-23,,True,4.13,E10755,1998-03-29
E10725,Judith Carter,Judith,Carter,Female,Finance,IC4,Senior Finance Lead,New York,2023-08-04,,True,2.77,E10756,1971-08-17
E10726,Amanda Gonzalez,Amanda,Gonzalez,Female,Finance,IC4,Senior Finance Lead,New York,2024-03-13,,True,2.16,E10755,1992-03-21
E10727,Andrew Mahoney,Andrew,Mahoney,Male,Finance,IC4,Senior Finance Lead,San Francisco,2023-11-14,,True,2.49,E10759,1980-11-24
E10728,Jose Hays,Jose,Hays,Male,Finance,IC4,Senior Finance Lead,Austin,2023-03-23,,True,3.13,E10753,1995-03-30
E10729,Joshua King,Joshua,King,Male,Finance,IC4,Senior Finance Lead,New York,2024-09-03,,True,1.68,E10753,1988-09-12
E10730,Paul Lee,Paul,Lee,Male,Finance,IC4,Senior Finance Lead,New York,2024-12-07,,True,1.42,E10756,1972-12-20
E10731,Howard Norman,Howard,Norman,Male,Finance,IC4,Senior Finance Lead,Austin,2023-07-17,,True,2.82,E10752,1984-07-26
E10732,Sean Rivera,Sean,Rivera,Male,Finance,IC4,Senior Finance Lead,New York,2025-02-13,,True,1.24,E10753,2001-02-19
E10733,Caleb Richardson,Caleb,Richardson,Male,Finance,IC4,Senior Finance Lead,Austin,2023-02-02,,True,3.27,E10760,2000-02-08
E10734,Steve Paul,Steve,Paul,Male,Finance,IC5,Principal Finance Lead,Austin,2025-08-12,,True,0.74,E10756,1978-08-24
E10735,Stephanie Hughes,Stephanie,Hughes,Female,Finance,IC5,Principal Finance Lead,San Francisco,2021-04-22,,True,5.05,E10758,1984-05-01
E10736,William Crawford,William,Crawford,Male,Finance,IC5,Principal Finance Lead,Chicago,2022-12-09,,True,3.42,E10753,1979-12-20
E10737,Jonathan Glass,Jonathan,Glass,Male,Finance,IC5,Principal Finance Lead,San Francisco,2023-06-03,,True,2.94,E10760,1996-06-09
E10738,Joseph Owen,Joseph,Owen,Male,Finance,IC5,Principal Finance Lead,New York,2021-06-20,,True,4.89,E10758,1996-06-26
E10739,Monica Miller,Monica,Miller,Female,Finance,IC5,Principal Finance Lead,Chicago,2018-06-22,,True,7.89,E10759,1992-06-28
E10740,Lance Short,Lance,Short,Male,Finance,M1,Finance Manager,Austin,2021-05-11,,True,5.0,E10754,1974-05-23
E10741,Kimberly Morris,Kimberly,Morris,Female,Finance,M1,Finance Manager,Atlanta,2025-09-06,,True,0.68,E10754,1986-09-16
E10742,Angela Guerrero,Angela,Guerrero,Female,Finance,M1,Finance Manager,Chicago,2025-05-10,,True,1.0,E10760,1989-05-19
E10743,Eric Morrison,Eric,Morrison,Male,Finance,M1,Finance Manager,New York,2024-10-09,,True,1.59,E10755,1975-10-22
E10744,Jeffery Norris,Jeffery,Norris,Male,Finance,M1,Finance Manager,New York,2023-11-09,,True,2.5,E10752,1977-11-20
E10745,Gregory Williams,Gregory,Williams,Male,Finance,M1,Finance Manager,Boston,2022-10-30,,True,3.53,E10760,1985-11-08
E10746,Sheila Gomez,Sheila,Gomez,Female,Finance,M1,Finance Manager,Chicago,2024-11-17,,True,1.48,E10760,1993-11-25
E10747,Zachary Hill,Zachary,Hill,Male,Finance,M1,Finance Manager,Boston,2023-07-23,,True,2.8,E10753,1992-07-30
E10748,Veronica Gould,Veronica,Gould,Female,Finance,M1,Finance Manager,New York,2024-11-28,,True,1.45,E10753,1996-12-05
E10749,Benjamin Walsh,Benjamin,Walsh,Male,Finance,M1,Finance Manager,Chicago,2024-10-03,,True,1.6,E10758,1974-10-16
E10750,Heidi Owen,Heidi,Owen,Female,Finance,M1,Finance Manager,New York,2025-06-10,,True,0.92,E10753,1995-06-18
E10751,Meghan Cisneros,Meghan,Cisneros,Female,Finance,M1,Finance Manager,Chicago,2025-01-26,,True,1.29,E10758,1971-02-09
E10752,Brenda Lawson,Brenda,Lawson,Female,Finance,M2,Senior Finance Manager,San Francisco,2025-05-28,,True,0.95,E10758,1981-06-08
E10753,Richard Johnson,Richard,Johnson,Male,Finance,M2,Senior Finance Manager,Atlanta,2025-02-12,,True,1.24,E10761,1983-02-23
E10754,Andrea Osborne,Andrea,Osborne,Female,Finance,M2,Senior Finance Manager,Chicago,2021-03-21,,True,5.14,E10758,1973-04-02
E10755,Holly Reyes,Holly,Reyes,Female,Finance,M2,Senior Finance Manager,San Francisco,2025-02-04,,True,1.26,E10759,1988-02-14
E10756,Latoya Jacobs,Latoya,Jacobs,Female,Finance,M2,Senior Finance Manager,New York,2010-11-04,,True,15.52,E10759,1964-11-15
E10757,Meghan Rush,Meghan,Rush,Female,Finance,M2,Senior Finance Manager,San Francisco,2022-11-20,,True,3.47,E10758,1983-11-30
E10758,Jacqueline Hines,Jacqueline,Hines,Female,Finance,M3,Director of Finance,New York,2023-07-25,,True,2.8,E10761,1974-08-06
E10759,Laura Moreno,Laura,Moreno,Female,Finance,M3,Director of Finance,Chicago,2025-01-04,,True,1.35,E10761,1999-01-11
E10760,James Banks,James,Banks,Male,Finance,M3,Director of Finance,San Francisco,2022-05-07,,True,4.01,E10761,1969-05-20
E10761,Danielle Wilson,Danielle,Wilson,Female,Finance,M4,"VP, Finance",New York,2024-09-18,,True,1.64,,1996-09-25
E10762,Nancy Porter,Nancy,Porter,Female,Marketing,IC1,Marketing Coordinator,Chicago,2023-09-07,,True,2.67,E10835,1976-09-18
E10763,James Hoffman,James,Hoffman,Male,Marketing,IC1,Marketing Coordinator,Chicago,2011-08-10,,True,14.75,E10837,1968-08-20
E10764,Deborah Green,Deborah,Green,Female,Marketing,IC1,Marketing Coordinator,Chicago,2024-01-23,,True,2.3,E10827,1994-01-30
E10765,Jeremy Davies,Jeremy,Davies,Male,Marketing,IC1,Marketing Coordinator,Chicago,2020-11-12,,True,5.49,E10835,1986-11-21
E10766,Donna Hendricks,Donna,Hendricks,Female,Marketing,IC1,Marketing Coordinator,Austin,2024-11-09,,True,1.5,E10838,1977-11-21
E10767,Katherine Martinez,Katherine,Martinez,Female,Marketing,IC1,Marketing Coordinator,Austin,2023-12-17,,True,2.4,E10832,1970-12-30
E10768,Samuel Hayes,Samuel,Hayes,Male,Marketing,IC1,Marketing Coordinator,Chicago,2017-11-14,,True,8.49,E10835,1975-11-25
E10769,Steven Wallace,Steven,Wallace,Male,Marketing,IC1,Marketing Coordinator,Chicago,2024-10-10,,True,1.58,E10830,1977-10-22
E10770,Brandon Fleming,Brandon,Fleming,Male,Marketing,IC1,Marketing Coordinator,San Francisco,2017-08-14,,True,8.74,E10838,1983-08-23
E10771,Ryan Flores,Ryan,Flores,Male,Marketing,IC1,Marketing Coordinator,Austin,2022-04-29,,True,4.03,E10825,1999-05-05
E10772,Hannah Brown,Hannah,Brown,Female,Marketing,IC1,Marketing Coordinator,Chicago,2024-09-13,,True,1.66,E10834,1989-09-22
E10773,Kimberly Vance,Kimberly,Vance,Female,Marketing,IC2,Marketing Specialist,Atlanta,2022-07-14,,True,3.82,E10837,1996-07-20
E10774,Samuel Joseph,Samuel,Joseph,Male,Marketing,IC2,Marketing Specialist,Boston,2021-07-03,,True,4.85,E10836,1973-07-15
E10775,Tammy Little,Tammy,Little,Female,Marketing,IC2,Marketing Specialist,New York,2022-07-24,,True,3.8,E10828,1981-08-03
E10776,Riley Hicks,Riley,Hicks,Male,Marketing,IC2,Marketing Specialist,Atlanta,2025-07-16,,True,0.82,E10835,1976-07-28
E10777,Barbara Harris,Barbara,Harris,Female,Marketing,IC2,Marketing Specialist,San Francisco,2024-11-18,,True,1.48,E10834,1972-12-01
E10778,Charles Tyler,Charles,Tyler,Male,Marketing,IC2,Marketing Specialist,San Francisco,2024-04-17,,True,2.06,E10825,1976-04-29
E10779,Alexander Spencer,Alexander,Spencer,Male,Marketing,IC2,Marketing Specialist,Boston,2024-01-10,,True,2.33,E10838,1979-01-21
E10780,Jacob Lara,Jacob,Lara,Male,Marketing,IC2,Marketing Specialist,New York,2022-07-25,,True,3.79,E10830,1995-08-01
E10781,Kristen Salazar,Kristen,Salazar,Female,Marketing,IC2,Marketing Specialist,New York,2023-07-30,,True,2.78,E10830,1979-08-10
E10782,Brandon Parker,Brandon,Parker,Male,Marketing,IC2,Marketing Specialist,Austin,2025-05-24,,True,0.96,E10823,1978-06-05
E10783,Yvonne Higgins,Yvonne,Higgins,Female,Marketing,IC2,Marketing Specialist,New York,2023-02-25,,True,3.21,E10837,1974-03-09
E10784,Kelly Hammond,Kelly,Hammond,Female,Marketing,IC2,Marketing Specialist,San Francisco,2022-08-04,,True,3.77,E10829,1986-08-13
E10785,Samantha Jones,Samantha,Jones,Female,Marketing,IC2,Marketing Specialist,Chicago,2022-09-21,,True,3.64,E10831,1986-09-30
E10786,Valerie Day,Valerie,Day,Female,Marketing,IC2,Marketing Specialist,New York,2021-02-13,,True,5.24,E10834,1967-02-27
E10787,Shannon Frazier,Shannon,Frazier,Non-binary,Marketing,IC2,Marketing Specialist,New York,2021-12-14,,True,4.41,E10825,1969-12-27
E10788,Haley Humphrey,Haley,Humphrey,Female,Marketing,IC2,Marketing Specialist,New York,2022-12-20,,True,3.39,E10824,1995-12-27
E10789,Richard Bowman,Richard,Bowman,Male,Marketing,IC3,Senior Marketing Specialist,Chicago,2024-01-08,,True,2.34,E10830,1993-01-15
E10790,Catherine Burch,Catherine,Burch,Female,Marketing,IC3,Senior Marketing Specialist,San Francisco,2025-08-04,,True,0.77,E10824,1990-08-13
E10791,Jessica Bartlett,Jessica,Bartlett,Female,Marketing,IC3,Senior Marketing Specialist,Chicago,2023-01-15,,True,3.32,E10828,1995-01-22
E10792,Anthony Martinez,Anthony,Martinez,Male,Marketing,IC3,Senior Marketing Specialist,New York,2023-07-08,,True,2.84,E10826,1981-07-18
E10793,Brittany Martin,Brittany,Martin,Female,Marketing,IC3,Senior Marketing Specialist,New York,2023-05-22,,True,2.97,E10833,1994-05-29
